token,user,verdict,validator,submission
a64bcc05-bf5b-4af0-be38-cebb9cabafda,node0yuv3iymw0fawbz52dhwzrr6x24056,CORRECT,bjv314,64bc4c8d-342a-441d-92ef-129347924029
16c6cc8d-4c15-4cae-8b99-cd317b7d8887,node0yuv3iymw0fawbz52dhwzrr6x24056,CORRECT,bjv314,dc4a5993-0431-4c3f-90c8-deb334fac92a
3aad17cb-32fb-4877-9034-0f6ec41faf8d,node0gwfqp9q56yjh101ewzvc9yez720735,WRONG,bjv314,14dce2dc-9dff-4433-95e9-1837ce84b411
487db4ba-98e4-4aa2-84b8-bb080c76f084,node0yuv3iymw0fawbz52dhwzrr6x24056,WRONG,bjv314,b61f84d2-e599-4126-9271-50ef87d4b3fe
c29acbcb-ba7c-4013-bc0e-cff9ab61c4cc,node03wc3plhg6vyd1bbo2x0wahcl841721,WRONG,bjv314,49877754-632b-400a-8f30-8040571ed517
699dc4dc-4396-4f72-abaa-e48e231cd1e0,node07roeyegtwukc17bcq0rkh89g32838,WRONG,bjv314,9cf010d6-80dd-4a7d-9d37-a6ca0a512bd1
1aa808fe-1efd-4e3b-8953-b992561b2ce2,node03wc3plhg6vyd1bbo2x0wahcl841721,CORRECT,bjv314,90ab51f9-5f52-417e-9260-bdec07f0c59a
a2159ad8-5a38-4187-b199-0b4dad476cf4,node0gwfqp9q56yjh101ewzvc9yez720735,WRONG,bjv314,710fae72-532d-4ac8-8332-38916e760c02
17509085-e050-40cc-83ff-41ad8c941da8,node03wc3plhg6vyd1bbo2x0wahcl841721,WRONG,bjv314,d1975960-7a7e-4122-9bbf-08ea5bd4eeb1
91a0159d-fb02-4527-a9cf-4310bff91c91,node0yuv3iymw0fawbz52dhwzrr6x24056,WRONG,bjv314,299694a1-1f00-45b9-8956-e484ad82e4aa
bae65d1e-44f6-4c26-a4d8-e12cca6198aa,node0gwfqp9q56yjh101ewzvc9yez720735,WRONG,bjv314,b5b7a6a6-4b7c-495a-a442-4629e0a22570
a3890e2f-66f8-403d-b8e6-f0504f2cc575,node0yuv3iymw0fawbz52dhwzrr6x24056,WRONG,bjv314,5e0cdfa3-86f1-4a52-a03b-02ca72809fc4
4051c18b-c5e1-405d-a322-c0a2794c993b,node0gwfqp9q56yjh101ewzvc9yez720735,WRONG,bjv314,b0d92aa6-6f73-40fa-ade5-84d12b594a73
9f48f3b4-e032-4bee-b367-7a21d3fe8fa7,node03wc3plhg6vyd1bbo2x0wahcl841721,WRONG,bjv314,55831de5-8a53-4180-8445-2b9fc60a6c18
edbea3ac-a9a9-42d8-a6ac-b92800eeac62,node07roeyegtwukc17bcq0rkh89g32838,WRONG,bjv314,19a89dfe-e1f8-4640-a521-94797379f69c
ab56658e-8b4f-4d95-9a59-e5edc4eaf2f4,node0gwfqp9q56yjh101ewzvc9yez720735,WRONG,bjv314,027219ef-9e31-4ea8-aceb-b4b4ae97f9d4
e132f471-ee7a-4184-9889-d159b2429c4b,node03wc3plhg6vyd1bbo2x0wahcl841721,WRONG,bjv314,b8fb57d6-a2ff-4e80-a40f-6fb817dc35d5
db23628b-4952-4e95-80b2-4cd43532eb70,node0gwfqp9q56yjh101ewzvc9yez720735,WRONG,bjv314,536d27ad-6f87-4f0f-a22f-f0f5af2e5014
d0845db0-c150-48a0-9819-8b6f01c8aaff,node0gwfqp9q56yjh101ewzvc9yez720735,WRONG,bjv314,1ce289d5-01b8-499e-b440-8d742525f74b
73974539-b7fe-4a61-8896-42e31ec20cfa,node0gwfqp9q56yjh101ewzvc9yez720735,WRONG,bjv314,0eed7ba2-30bc-4e67-81c9-48803c7a246e
ea8e454d-1074-4d56-84ed-4d84ac9d4a8f,node0gwfqp9q56yjh101ewzvc9yez720735,WRONG,bjv314,3fa1f850-eeb1-45dd-83ec-cbb3d8664325
240ad826-5eb4-403b-a8a2-04dc617d8756,node07roeyegtwukc17bcq0rkh89g32838,CORRECT,bjv314,82bc85cb-f234-4ed2-9d4c-309dd0786986
ddbae10a-b036-4486-9b4c-f9cc5fd191e7,node03wc3plhg6vyd1bbo2x0wahcl841721,WRONG,bjv314,3f090d4f-c53e-4696-858b-a9542493cd67
2b98d40e-fabc-45cc-92f5-cc0a1fc05140,node07roeyegtwukc17bcq0rkh89g32838,WRONG,bjv314,1e3aeca2-4f03-4d3b-8a7a-b595d5bb634c
741755fb-25a0-424e-ad1f-bd8ba97c9961,node0yuv3iymw0fawbz52dhwzrr6x24056,CORRECT,bjv314,d6a05283-e703-4934-a95b-0e32afe98440
8ab18d15-c3ef-48e4-8b17-1f4e151b85d0,node0gwfqp9q56yjh101ewzvc9yez720735,CORRECT,bjv314,687c9e5d-10d9-4508-8d69-8e2cc9a7e8e1
5b013511-9f4b-4a02-969d-d9211025cf85,node03wc3plhg6vyd1bbo2x0wahcl841721,WRONG,bjv314,fc2026ba-07c0-410c-bca0-45371f2da8b3
57303daf-b8bb-4460-8372-39b9155ad4c5,node07roeyegtwukc17bcq0rkh89g32838,CORRECT,bjv314,e12f1c9f-f04d-475b-82d1-20229501026c
19e6913d-7710-45c8-b07d-28016aaee9f8,node0gwfqp9q56yjh101ewzvc9yez720735,WRONG,bjv314,0054377c-a555-4680-9a2c-3d27fc0a15e9
ed4a1bb7-61c7-4ce6-a433-219368c2c621,node07roeyegtwukc17bcq0rkh89g32838,WRONG,bjv314,1b5cde19-3772-471e-8231-9281aee179de
132b57ea-d305-4540-9b5a-3094890c5590,node0gwfqp9q56yjh101ewzvc9yez720735,CORRECT,bjv314,3b54354f-f85d-4df9-9e88-9a7f90fd7d93
35da9fd4-bea0-4f1e-8e22-b9cf6972456b,node0gwfqp9q56yjh101ewzvc9yez720735,CORRECT,bjv314,2098c817-5349-486a-aaa3-af2d6de7b28d
58f57888-ed50-4ff9-b744-44c65535de43,node0gwfqp9q56yjh101ewzvc9yez720735,CORRECT,bjv314,f02a8ce2-2d34-4c0a-8656-e1e5dd317ec5
578e1378-d339-4b4d-9639-2d63457cbe40,node03wc3plhg6vyd1bbo2x0wahcl841721,CORRECT,bjv314,3f5ee862-3734-4f48-9d3b-972a8ddcb20c
7daf5ed0-bb6b-4e7f-9860-639ef566505f,node0gwfqp9q56yjh101ewzvc9yez720735,CORRECT,bjv314,c2d9a1b0-adea-44c2-b3a6-0537d3c63cd8
ee2eef2f-0866-48fe-a1d9-5f25c18beb69,node0gwfqp9q56yjh101ewzvc9yez720735,CORRECT,bjv314,04bd992c-bf24-4077-89be-f41acc90f98e
62d44513-0318-4e9d-b1eb-825049bfe0f7,node03wc3plhg6vyd1bbo2x0wahcl841721,CORRECT,bjv314,35ab2412-5db7-4212-a46b-91cc415c3dd7
4dcbfe33-79b5-4f93-9c1e-cda113b4e997,node07roeyegtwukc17bcq0rkh89g32838,CORRECT,bjv314,dc86f70c-7183-4b99-8a2a-55144bed7bf1
7aafd966-32f5-4db0-bb11-7d908b8df3ec,node0gwfqp9q56yjh101ewzvc9yez720735,CORRECT,bjv314,edbcba8b-98fd-4ed1-9dab-800e1296558e
42d5bb46-4d08-40e5-b42f-4a520b0256d9,node03wc3plhg6vyd1bbo2x0wahcl841721,CORRECT,bjv314,a885dc47-674b-4bf9-ad1c-3ca0f45543a0
ee5925bc-65de-43ea-acad-ff81592fab4f,node0gwfqp9q56yjh101ewzvc9yez720735,CORRECT,bjv314,ea0ef4e9-56ad-42e9-a031-92a07a5f8666
e3b7859f-74c0-4c03-b771-fc02daa48214,node03wc3plhg6vyd1bbo2x0wahcl841721,WRONG,bjv314,464f9d52-8c3b-49a5-8b29-5dd7a782d79a
4400d627-11e4-4b5f-94a8-37b3e01fa636,node0gwfqp9q56yjh101ewzvc9yez720735,CORRECT,bjv314,1b4a2766-dcaf-4042-ac58-f49fe9666411
401e771c-e551-4898-8f9a-280251fa6052,node0yuv3iymw0fawbz52dhwzrr6x24056,WRONG,bjv314,8ecce14d-cb6f-4406-ad3a-283d318156ea
7b0c9623-947d-4594-ada9-2505e490a15d,node0gwfqp9q56yjh101ewzvc9yez720735,WRONG,bjv314,85e3a6db-c467-4789-ad80-bf0978eb272d
8e50fdd1-040d-4d2d-9934-5e7d264eb1b2,node07roeyegtwukc17bcq0rkh89g32838,CORRECT,bjv314,f855d4df-773a-4810-b6c3-33f1a5f9ed76
45a29479-2bbf-4e58-91eb-929bb0480cae,node03wc3plhg6vyd1bbo2x0wahcl841721,CORRECT,bjv314,b086faee-f86d-4c75-9f2f-15680d28aa73
4ad2078d-13d1-42b5-9ab9-d6b319a72b13,node07roeyegtwukc17bcq0rkh89g32838,CORRECT,bjv314,60d70584-b62c-4a05-abe3-0666004bbb85
09164e5d-86c5-4159-afdf-ea38eb0ad6f5,node07roeyegtwukc17bcq0rkh89g32838,CORRECT,bjv314,f84cf2cd-5acd-48da-9b85-dd4abee8fb92
4e426638-740c-479b-9b70-89d0ab1cdaf6,node03wc3plhg6vyd1bbo2x0wahcl841721,CORRECT,bjv314,bbe93741-a2d4-43ef-ad18-1db3aa851834
6e799215-2bea-47c4-b0b0-58a4938d37c2,node07roeyegtwukc17bcq0rkh89g32838,WRONG,bjv314,9d27b9c9-4ab0-467f-872f-9f604b5d8cd9
b9b71b18-aa4c-4c75-bb2f-2c35981c39af,node0gwfqp9q56yjh101ewzvc9yez720735,CORRECT,bjv314,e8d30286-9c9b-4db0-a7cb-8fe4338182ea
28171438-3b2d-4218-adbd-51bc9e51ac40,node03wc3plhg6vyd1bbo2x0wahcl841721,CORRECT,bjv314,9aa2e14e-6c02-4325-8feb-9cb337856e61
fc8634d1-a1a1-4c11-840d-c53cea457bac,node03wc3plhg6vyd1bbo2x0wahcl841721,CORRECT,bjv314,19e55203-3a19-4469-82d7-6b69666ddeae
18ad978e-cfc0-44ae-9047-5def1e2f2dc9,node0gwfqp9q56yjh101ewzvc9yez720735,WRONG,bjv314,18a4ecec-477a-4847-99a7-55a2cd9c0634
feb40b4a-fe48-42e0-8c28-6cc0fa6168bb,node03wc3plhg6vyd1bbo2x0wahcl841721,WRONG,bjv314,002789d8-b7af-4471-a67b-7ee15f5fbcde
bd5e01e7-2bb5-4040-9274-0882083acd45,node0gwfqp9q56yjh101ewzvc9yez720735,WRONG,bjv314,bdacbe81-004b-4a74-adcb-cf34ac8b0d47
88e76a4d-eb71-46c1-8906-d3743040efb7,node0gwfqp9q56yjh101ewzvc9yez720735,WRONG,bjv314,f941f89e-fc62-4990-8168-d93ec1cb1620
544f64df-1c9b-41dd-87f7-8bacc9cb85aa,node0gwfqp9q56yjh101ewzvc9yez720735,WRONG,bjv314,79342a1b-684b-4c5d-967e-3e3aa9494433
3655f371-c77f-4710-ae82-bc13486dd9bc,node0yuv3iymw0fawbz52dhwzrr6x24056,WRONG,bjv314,c194398e-61c7-428b-b303-c7f25d586aa9
e75ee3b4-997c-46fb-afd2-0a40e5834e87,node03wc3plhg6vyd1bbo2x0wahcl841721,WRONG,bjv314,6c93d380-eda3-4dd7-9a18-cbe9582c0134
4f80a1d6-1d5b-46fd-9b7c-9eac1e0fbdc6,node07roeyegtwukc17bcq0rkh89g32838,WRONG,bjv314,50d29d16-7cbe-4c4a-b683-af174559d9f5
947cf945-cfcc-4d18-9213-c157ebc2f777,node03wc3plhg6vyd1bbo2x0wahcl841721,WRONG,bjv314,27a74f9c-0b04-4d36-a435-4a8983a35a5d
2109345d-7fb2-4592-9130-4bfe2cd51ed8,node0gwfqp9q56yjh101ewzvc9yez720735,WRONG,bjv314,1f4a906e-6b8f-4d4b-bd55-214d9a1fb8f4
c6786c21-4a40-4e54-ac78-adc4d3d54209,node03wc3plhg6vyd1bbo2x0wahcl841721,WRONG,bjv314,a5f94cf2-1420-43f4-a624-92b5c0ca67be
c0cb5d81-8948-422d-84c3-18f772052c49,node0gwfqp9q56yjh101ewzvc9yez720735,WRONG,bjv314,c735d87d-f9c0-4b73-bffb-3fd7e6015869
7f81079d-147f-4194-bdc3-88cdeaf54454,node0gwfqp9q56yjh101ewzvc9yez720735,CORRECT,bjv314,f4b649d3-fce7-44f1-8656-d0836e56b10c
a1e7c3d0-96f7-4b05-b93f-4a8b46b6bf90,node03wc3plhg6vyd1bbo2x0wahcl841721,WRONG,bjv314,a33b629d-1b22-4406-a581-32a36fbb85e7
a827e1cd-9bc2-4e8f-a09f-ef1bd7d71793,node0gwfqp9q56yjh101ewzvc9yez720735,WRONG,bjv314,6c5bbb3a-954f-4912-99e3-44a32299569b
4eda1798-59f9-4096-9b79-f17cb6458d00,node03wc3plhg6vyd1bbo2x0wahcl841721,WRONG,bjv314,b85903d1-b060-463d-8000-882e426d7b67
6d02fa37-0b32-4d98-a715-8dd5ac8f1aef,node07roeyegtwukc17bcq0rkh89g32838,WRONG,bjv314,ed16f4ba-a088-4a10-ab73-fdfa3f65416b
f4c6b7e5-ac6c-4f15-a06a-4d5bc2604318,node0yuv3iymw0fawbz52dhwzrr6x24056,WRONG,bjv314,bfd86840-cec6-4045-8054-edf8bf5bbf19
f7802191-d8de-45c5-af7c-6c319c458eb8,node0gwfqp9q56yjh101ewzvc9yez720735,WRONG,bjv314,4f7ac4a1-e09a-42ed-804a-44784a3eb422
b64d7da2-4a9f-4d94-b526-ed9a114df3a3,node03wc3plhg6vyd1bbo2x0wahcl841721,WRONG,bjv314,fdfb2e37-c174-4beb-989e-490c7f97bb52
c151eb29-27ad-46dd-9e00-25d6ca445bca,node0gwfqp9q56yjh101ewzvc9yez720735,CORRECT,bjv314,44f4323f-4b37-485c-93fb-1f8be39a1a53
60ad8890-875b-4b06-a551-a037e789fe25,node03wc3plhg6vyd1bbo2x0wahcl841721,WRONG,bjv314,9d5e7209-628b-40d8-852e-5dad1eb9ef8a
f1e17625-32fa-4050-a118-fd20ed0f01fe,node03wc3plhg6vyd1bbo2x0wahcl841721,WRONG,bjv314,1a962c64-b134-4653-845b-13c56873cd74
c39ba1f5-9837-4f07-869f-c53ec943b8d0,node0yuv3iymw0fawbz52dhwzrr6x24056,WRONG,bjv314,7a985899-ea5f-4e85-bd73-337dd12968e4
ebb26bdb-a4dd-4bbf-a521-69b7d5944257,node03wc3plhg6vyd1bbo2x0wahcl841721,CORRECT,bjv314,5ca801b4-48a0-4699-b958-3aba3f024acc
86854dda-44bd-47b0-b6a0-506ceddda0eb,node07roeyegtwukc17bcq0rkh89g32838,WRONG,bjv314,b43727e3-62f0-4a81-8d6b-30c0953bb884
07cfb861-d0aa-4c35-b9b0-dbc2f8a69f51,node0yuv3iymw0fawbz52dhwzrr6x24056,WRONG,bjv314,6607bf39-eb93-4d52-a0db-362de18720e8
11b2b445-af14-49c1-9e14-a5dc3e5be980,node0gwfqp9q56yjh101ewzvc9yez720735,WRONG,bjv314,b7b1245d-843e-48cb-816b-07f7ddded5dc
99bd5e0d-1c03-4d8e-bdcf-489800a0e3dc,node03wc3plhg6vyd1bbo2x0wahcl841721,WRONG,bjv314,e1c32577-506e-401d-8884-f3fc52cb676b
833207b5-3810-487b-8c6c-ed1110e0fbf5,node0gwfqp9q56yjh101ewzvc9yez720735,WRONG,bjv314,a123fbc8-4224-4532-9de0-1634f50cbb67
e64f8d17-ff6f-48a9-a88c-02b971768e63,node0gwfqp9q56yjh101ewzvc9yez720735,WRONG,bjv314,0ff977c3-9303-4cb0-99e3-3c3a62cfd5ad
c5e262f2-2d0a-463b-9fcf-77233e191880,node07roeyegtwukc17bcq0rkh89g32838,WRONG,bjv314,43ee7713-dead-473b-9e15-6e81992daaff
245df901-de9d-4a1c-b481-0082e3148561,node0gwfqp9q56yjh101ewzvc9yez720735,WRONG,bjv314,c8394496-7c3b-42d9-8cc5-2e23f6465248
51dc785b-eefe-4b3f-98a7-b40179875779,node03wc3plhg6vyd1bbo2x0wahcl841721,CORRECT,bjv314,509c8571-43c1-4629-b922-c2ff552dcd09
33a7b00d-adcb-430c-a8b3-3985ec9e155b,node0yuv3iymw0fawbz52dhwzrr6x24056,WRONG,bjv314,c0598953-a72e-4aa6-a3c5-babd7469bdcf
f16ffec2-54ec-4557-9d1f-2afa079c2245,node0gwfqp9q56yjh101ewzvc9yez720735,CORRECT,bjv314,46cbb3c0-b5e5-44f7-9378-011f46c4bfac
ace9c3cd-47d2-46d2-ade7-70842b00de28,node0yuv3iymw0fawbz52dhwzrr6x24056,CORRECT,bjv314,f168abb6-3101-4aa8-936f-6cb1bd099767
1c22671a-31ca-4539-a722-7cb72a79206b,node03wc3plhg6vyd1bbo2x0wahcl841721,WRONG,bjv314,e0aac49f-6345-46c7-b999-8d367c74823b
010eebaa-0b6e-4fb1-85e6-d32b85a378ac,node0gwfqp9q56yjh101ewzvc9yez720735,CORRECT,bjv314,a0153058-102c-4ae5-af0a-f49bd0caba75
df93a448-d236-42ff-881f-280d4f7c52e2,node03wc3plhg6vyd1bbo2x0wahcl841721,WRONG,bjv314,8f78b69d-be80-4b69-82c9-0a2563334728
963668bf-c20f-4ec7-afdf-1215c7d31c52,node07roeyegtwukc17bcq0rkh89g32838,WRONG,bjv314,a1b42317-8957-4454-86e1-c2e627bd1ced
e62d7a11-b2a2-4f7e-b656-89cca092fb25,node0gwfqp9q56yjh101ewzvc9yez720735,WRONG,bjv314,ca5c21a9-8525-43f3-808a-e13f4cc78587
d32b1cbb-5822-40ef-8450-f57d4e5637a7,node07roeyegtwukc17bcq0rkh89g32838,WRONG,bjv348,f595c53e-202e-4206-9777-8c7988acb813
d5818a22-f045-42e1-a31f-95761789262c,node0gwfqp9q56yjh101ewzvc9yez720735,CORRECT,bjv348,24850de2-b2bd-4fcf-81a7-09677680336b
a2c31dee-9922-4672-bf55-09a62fc8abe1,node07roeyegtwukc17bcq0rkh89g32838,CORRECT,bjv348,0a55c2d6-6a48-4f26-886a-773ff722417b
a0c5eb08-d8cb-4e67-b88d-7e871df89394,node07roeyegtwukc17bcq0rkh89g32838,CORRECT,bjv348,ef5710b8-3eda-4642-8fac-c8194b53f095
774829f6-0712-41a4-a015-5519eb89a952,node0gwfqp9q56yjh101ewzvc9yez720735,WRONG,bjv348,3c736b2d-df14-490c-a34f-8c0c70b5cb64
86f156a2-e8f2-4d1e-a840-ffc7e113230f,node07roeyegtwukc17bcq0rkh89g32838,CORRECT,bjv348,565f412b-edd0-467f-ab13-4f945f29a7bb
72e36e1d-1607-4c01-8f91-c1f1b3033c2d,node07roeyegtwukc17bcq0rkh89g32838,CORRECT,bjv348,e1f6fd97-e335-4de9-a9dc-0fc9502b8497
0b34e971-72ed-4913-96b5-974a54bcc424,node03wc3plhg6vyd1bbo2x0wahcl841721,CORRECT,bjv348,b3468c36-61b8-477e-8d38-6aa35ea345f9
d9b54f10-8221-49cb-a351-d226ca656da2,node07roeyegtwukc17bcq0rkh89g32838,WRONG,bjv348,201cb5dc-d35f-402b-8008-55082486a205
200748a9-3b29-4ac7-9a74-b25a74aa6051,node03wc3plhg6vyd1bbo2x0wahcl841721,CORRECT,bjv348,223699f1-50ec-4646-9fcd-c985a039dbd8
9099eeae-fc7b-4f7e-afe3-adf92322daa2,node0gwfqp9q56yjh101ewzvc9yez720735,WRONG,bjv348,3fc9199e-f50e-4c49-8f79-095afd15b945
8ff85a8b-95d8-448b-b99e-2d33f5334597,node03wc3plhg6vyd1bbo2x0wahcl841721,WRONG,bjv348,5fce6fa6-b933-4779-a739-03cfd4833e74
23fb845b-d674-40a8-90d5-b09ea54e1576,node07roeyegtwukc17bcq0rkh89g32838,CORRECT,bjv348,fb34d584-8612-4235-91fa-3b3c2d5186ac
2e7820f6-a39e-44cf-a6d2-2cee2407ca4e,node0gwfqp9q56yjh101ewzvc9yez720735,CORRECT,bjv348,23bd47ef-612a-43ae-a374-d5db125f63bd
e9418451-a244-49d8-b57f-e0d3a0c73e8e,node03wc3plhg6vyd1bbo2x0wahcl841721,CORRECT,bjv348,d984c189-aee9-4cf7-ba6b-582479f27c22
22544c07-7a83-41b0-8808-36bfa91cfd2f,node0yuv3iymw0fawbz52dhwzrr6x24056,CORRECT,bjv348,7a517bb1-adc0-4f1e-82d1-51261e85dc53
2115ba63-a2ff-4504-99c0-eee4f956553f,node07roeyegtwukc17bcq0rkh89g32838,WRONG,bjv348,017b091f-2ee1-4ece-96a0-9d82879241f2
fdfefcb4-8cd0-439c-88fa-7fa158d08c4c,node0gwfqp9q56yjh101ewzvc9yez720735,CORRECT,bjv348,ef4e9b44-0abc-4c60-a42e-3f31c61976f8
ff8c7e43-404a-4515-bca8-fce5938bece8,node03wc3plhg6vyd1bbo2x0wahcl841721,WRONG,bjv348,1cee0712-fe9d-43ff-981f-2ed199f993c1
3c4bc7b6-fae3-40d4-80e8-d587ab8a2e17,node0yuv3iymw0fawbz52dhwzrr6x24056,CORRECT,bjv348,fffbc4ff-da64-4d30-b8ca-db516443b7cd
cee7925e-f920-4f4f-9503-f2cb235968fb,node0yuv3iymw0fawbz52dhwzrr6x24056,CORRECT,bjv348,b879926e-046f-4ffc-8d70-1f0460610599
79222753-eb36-489e-8d60-e9d1112b719a,node0gwfqp9q56yjh101ewzvc9yez720735,CORRECT,bjv348,e6d1d61c-1550-4ff0-bbd6-f8d62125d028
6b37911a-e324-47f5-a672-7263eff879cb,node03wc3plhg6vyd1bbo2x0wahcl841721,WRONG,bjv348,7923169d-26b1-4a1d-ab79-e4cb4ff9adf2
b2c2145f-c73a-48ac-8b3f-d8ff64f2ce70,node0yuv3iymw0fawbz52dhwzrr6x24056,WRONG,bjv348,35532e07-ee6b-4c50-8064-0e4fe5d24c39
e9deb676-ac43-4c80-aece-69bc39a1549f,node0gwfqp9q56yjh101ewzvc9yez720735,WRONG,bjv348,4094e8a5-2e1b-479a-8059-ea13e9363365
4b4a0e6c-97f2-45d3-b1ac-6a8527ba4d4b,node03wc3plhg6vyd1bbo2x0wahcl841721,CORRECT,bjv348,96a49bb4-8c49-47dc-9768-0c70adf90f13
ab299664-747d-44f3-8210-17578961f308,node07roeyegtwukc17bcq0rkh89g32838,CORRECT,bjv348,d2eb8b5d-9f9a-42eb-8f97-42d49243487f
18823f43-bddf-4f59-b6fb-c13e63473a30,node03wc3plhg6vyd1bbo2x0wahcl841721,CORRECT,bjv348,a217979e-07f6-4ef8-b75c-e4862b8a71d8
f6110bb9-7065-4637-9db8-ee9334484604,node0yuv3iymw0fawbz52dhwzrr6x24056,CORRECT,bjv348,a0dd2a8a-1b81-46d3-b1f2-c1766032e6a3
919909af-de8b-407b-a6d8-bed7444a8a26,node07roeyegtwukc17bcq0rkh89g32838,CORRECT,bjv348,97e58be2-86dc-4efd-af0c-9d1a6166ad7c
f1272203-41f9-4403-b11f-7f19d9a92cbf,node0yuv3iymw0fawbz52dhwzrr6x24056,CORRECT,bjv348,ca531e7d-8e96-4156-bb1f-83717adee7ab
1cad85df-c608-495c-8231-754cb16801a4,node0gwfqp9q56yjh101ewzvc9yez720735,CORRECT,bjv348,2e8d5e8a-ce84-4523-b368-bf9392c41bfb
9d24d62c-49ff-4adf-9552-43fd9755576c,node03wc3plhg6vyd1bbo2x0wahcl841721,CORRECT,bjv348,b26de95a-5f1a-42e2-903d-52b9447491f3
71ec6bd0-e8a2-491f-aadf-f62fa9485aef,node07roeyegtwukc17bcq0rkh89g32838,CORRECT,bjv348,a606b8b3-6677-404d-8c1c-8f90665462ee
b9b672dd-205a-40cc-981c-6e3fce240cde,node0gwfqp9q56yjh101ewzvc9yez720735,CORRECT,bjv348,6077238b-aed4-4f71-966b-ac0c4f21ae5c
8c1b5547-44e3-492d-b28c-3bc34b75b22b,node0gwfqp9q56yjh101ewzvc9yez720735,CORRECT,bjv348,8c51e3f1-b4d0-47cc-8418-d211a7302554
19e992f6-6dc0-4584-bed4-6e5f1b656966,node0yuv3iymw0fawbz52dhwzrr6x24056,CORRECT,bjv348,0386efc7-f2fc-4f21-a1d7-d0bedf81936d
a3083199-6588-44f1-a165-17b328fb59eb,node03wc3plhg6vyd1bbo2x0wahcl841721,CORRECT,bjv348,f733859c-f09c-4785-be59-c8d56be5c69f
62b54042-6ee7-4386-97e5-cf498b244ddb,node0gwfqp9q56yjh101ewzvc9yez720735,WRONG,bjv348,3cdd69d5-7b25-4414-9fed-1636417a8caa
f44e04db-88b2-4194-83a7-1e821b988c64,node07roeyegtwukc17bcq0rkh89g32838,CORRECT,bjv348,15a290dd-7cd6-41fe-ae1c-105993817ebf
b4efe479-e231-43c2-9a02-efad4583a6a8,node0yuv3iymw0fawbz52dhwzrr6x24056,CORRECT,bjv348,e34a9447-8704-463f-86fc-cd8aba566529
1c430f90-9a50-4a65-ac2f-8f4e6224c484,node03wc3plhg6vyd1bbo2x0wahcl841721,CORRECT,bjv348,282ae9da-e067-49f0-bbaf-1b117a296bc2
052e722b-c6d1-4926-8fc1-1e6dbfeef665,node07roeyegtwukc17bcq0rkh89g32838,CORRECT,bjv348,7908fb1e-b9fd-4fd8-bfc5-b75867543a35
114c075c-3f51-463b-991f-383781c4abac,node0gwfqp9q56yjh101ewzvc9yez720735,CORRECT,bjv348,08d5831e-6c75-4994-b9e2-187069bd365a
bff7fbc5-ca08-4cda-af19-4fb626a7d98a,node03wc3plhg6vyd1bbo2x0wahcl841721,CORRECT,bjv348,f5bb5c3a-c1d7-4f0a-8d28-119034b283bf
596e3635-d93c-4bf1-833d-4f5822db91ee,node0vvzr5i2unv5t1ekxcfys58jy46505,CORRECT,bjv348,51a2d8e4-6e86-448e-a5aa-d51462822e9f
5950f288-f0d5-4cab-9c1f-29e83157d574,node0yuv3iymw0fawbz52dhwzrr6x24056,WRONG,bjv348,5c23fccb-9b46-4cb8-ab7d-4de0402e696c
ede3954c-2289-491f-bbfb-772fce901e1e,node07roeyegtwukc17bcq0rkh89g32838,CORRECT,bjv348,4671c471-cabe-467f-b9a4-feb4858d72ab
5acf3c54-54b6-4074-b7e3-8d41005d71f5,node0gwfqp9q56yjh101ewzvc9yez720735,CORRECT,bjv348,f8c26e96-9be8-49c0-8618-a96e0225f122
18b38eef-1431-424c-8109-9c7bb2e021a1,node03wc3plhg6vyd1bbo2x0wahcl841721,WRONG,bjv348,4887bae4-0288-461c-b1e2-36cce7dbf15f
7f34919d-858d-4953-baa5-dd3ab8f78bde,node0gwfqp9q56yjh101ewzvc9yez720735,CORRECT,bjv348,3533c774-ecae-4153-913d-831d6856c34d
3d94c9b4-8281-4e49-87a4-670c1db8e01e,node07roeyegtwukc17bcq0rkh89g32838,CORRECT,bjv348,3b0bc6d2-6420-4838-a520-67ce28d3d6c4
4d31d6a2-8aa7-4d5b-9ece-9979342f9d46,node0vvzr5i2unv5t1ekxcfys58jy46505,CORRECT,bjv348,a3f3efd6-5724-4256-8e68-846c53784cdd
63df5216-5b78-4e9e-9bc3-195c47c7af85,node03wc3plhg6vyd1bbo2x0wahcl841721,WRONG,bjv348,9ca8adeb-a9d7-4f27-a238-93c5685681ff
f71182a9-8f9c-4e7e-bf3b-f37890a022c3,node0vvzr5i2unv5t1ekxcfys58jy46505,CORRECT,bjv348,4a831419-fb5f-4231-a047-8faad7a3a9ba
fef1bdf6-9187-4c57-a788-2cd463acba72,node0yuv3iymw0fawbz52dhwzrr6x24056,WRONG,bjv348,62a0947f-766a-42ba-abb1-2f93d9dbeb43
54aa2ec4-a039-425d-81e3-8a34d1babe2c,node0gwfqp9q56yjh101ewzvc9yez720735,CORRECT,bjv348,67f8dbfb-890a-4b84-9f29-e31332dcb5f0
ec4e0672-ff83-4b16-b91d-69a2442e936f,node07roeyegtwukc17bcq0rkh89g32838,CORRECT,bjv348,93be8867-1e7a-496e-ad98-d800cc064a39
84667299-b668-4d6a-ab1c-fb49dcecefb2,node07roeyegtwukc17bcq0rkh89g32838,CORRECT,bjv348,fcc1d0c1-9099-4a92-8c45-2617279f6e41
